"Ingredient_ID","Nutrient_ID","Value"
6174,37,2.0
6174,56,0.69
6174,27,7.0
6174,63,0.0
6174,38,0.0
6174,36,2.0
6174,35,2.0
6174,62,0.0
6174,57,0.0
6174,26,1.0
6174,33,0.203
6174,17,0.0
6174,18,0.0
6174,19,0.0
6174,1,0.0
6174,2,0.0
6174,3,0.015
6174,4,0.138
6174,6,0.035
6174,7,0.148
6174,8,0.009
6174,9,0.006
6174,12,0.011
6174,16,0.049
6174,5,0.073
6174,10,0.003
6174,11,0.006
6174,13,0.035
6174,14,0.0
6174,15,0.017
6174,31,0.236
6174,32,0.138
6175,46,3.31
6175,54,3.39
6175,23,44.08
6175,30,220.0
6175,20,0.0
6175,64,44.23
6175,21,0.0
6175,52,0.0
6175,51,27.26
6175,34,2.8
6175,22,32.0
6175,39,1.01
6175,42,24.0
6175,44,38.0
6175,45,119.0
6175,50,1615.0
6175,65,0.32
6175,28,0.128
6175,49,1.8
6175,47,0.0
6175,55,0.0
6175,25,4.0
6175,24,0.0
6175,61,0.28
6175,60,0.0
6175,29,0.0
6175,41,0.0
6175,40,45.0
6175,59,0.4
6175,53,0.004
6175,48,0.217
6175,43,1.17
6175,58,0.062
6175,37,23.0
6175,56,0.0
6175,27,8.0
6175,63,0.5
6175,38,0.0
6175,36,23.0
6175,35,23.0
6175,62,0.0
6175,57,0.0
6175,26,3.0
6175,33,0.568
6175,17,0.0
6175,18,0.0
6175,19,0.0
6175,1,0.0
6175,2,0.0
6175,3,0.0
6175,4,0.368
6175,6,0.17
6175,7,0.963
6175,8,1.524
6175,9,0.175
6175,12,0.0
6175,16,0.0
6175,5,0.0
6175,10,0.0
6175,11,0.0
6175,13,0.0
6175,14,0.0
6175,15,0.0
6175,31,0.963
6175,32,1.698
6176,46,1.35
6176,54,0.25
6176,23,10.92
6176,30,51.0
6176,20,0.0
6176,64,80.0
6176,21,0.0
6176,52,0.0
6176,51,0.0
6176,34,0.3
6176,22,32.0
6176,39,0.18
6176,42,4.0
6176,44,22.0
6176,45,54.0
6176,50,2733.0
6176,65,0.09
6176,28,0.147
6176,49,4.4
6176,47,0.0
6176,55,0.0
6176,25,0.0
6176,24,0.0
6176,61,0.0
6176,60,0.0
6176,29,0.0
6176,41,0.0
6176,40,0.0
6176,59,0.1
6176,53,0.01
6176,48,0.124
6176,43,1.474
6176,58,0.016
6176,37,15.0
6176,56,0.41
6176,27,3.5
6176,63,0.0
6176,38,0.0
6176,36,15.0
6176,35,15.0
6176,62,0.0
6176,57,0.0
6176,26,0.0
6176,33,0.043
6176,17,0.0
6176,18,0.0
6176,19,0.0
6176,1,0.0
6176,2,0.001
6176,3,0.001
6176,4,0.029
6176,6,0.01
6176,7,0.067
6176,8,0.062
6176,9,0.002
6176,12,0.0
6176,16,0.001
6176,5,0.005
6176,10,0.0
6176,11,0.001
6176,13,0.001
6176,14,0.0
6176,15,0.0
6176,31,0.073
6176,32,0.066
6179,46,5.06
6179,54,0.01
6179,23,3.64
6179,30,35.0
6179,20,0.0
6179,64,71.07
6179,21,0.0
6179,52,0.0
6179,51,3.64
6179,34,0.0
6179,22,43.0
6179,39,0.78
6179,42,175.0
6179,44,7.0
6179,45,288.0
6179,50,7851.0
6179,65,0.2
6179,28,0.05
6179,49,9.1
6179,47,4.0
6179,55,4.0
6179,25,0.0
6179,24,0.0
6179,61,0.0
6179,60,0.0
6179,29,0.0
6179,41,0.0
6179,40,0.0
6179,59,0.5
6179,53,0.012
6179,48,0.057
6179,43,2.313
6179,58,0.396
6179,37,51.0
6179,56,0.48
6179,27,13.2
6179,63,0.0
6179,38,0.0
6179,36,51.0
6179,35,51.0
6179,62,0.0
6179,57,0.0
6179,26,0.0
6179,33,0.003
6179,17,0.0
6179,18,0.0
6179,19,0.0
6179,1,0.0
6179,2,0.0
6179,3,0.001
6179,4,0.001
6179,6,0.001
6179,7,0.001
6179,8,0.0
6179,9,0.0
6179,12,0.0
6179,16,0.002
6179,5,0.001
6179,10,0.0
6179,11,0.0
6179,13,0.001
6179,14,0.0
6179,15,0.0
6179,31,0.002
6179,32,0.003
6183,46,1.36
6183,54,0.0
6183,23,0.38
6183,30,7.0
6183,20,0.0
6183,64,97.32
6183,21,0.0
6183,52,0.0
6183,51,0.22
6183,34,0.0
6183,22,8.0
6183,39,0.26
6183,42,1.0
6183,44,18.0
6183,45,85.0
6183,50,231.0
6183,65,0.08
6183,28,0.035
6183,49,0.0
6183,47,0.0
6183,55,0.0
6183,25,0.0
6183,24,0.0
6183,61,0.01
6183,60,0.0
6183,29,0.0
6183,41,0.0
6183,40,0.0
6183,59,0.4
6183,53,0.002
6183,48,0.014
6183,43,0.686
6183,58,0.006
6183,37,3.0
6183,56,0.06
6183,27,3.1
6183,63,0.0
6183,38,0.0
6183,36,3.0
6183,35,3.0
6183,62,0.0
6183,57,0.0
6183,26,0.0
6183,33,0.0
6183,17,0.0
6183,18,0.0
6183,19,0.0
6183,1,0.0
6183,2,0.0
6183,3,0.0
6183,4,0.0
6183,6,0.0
6183,7,0.0
6183,8,0.0
6183,9,0.0
6183,12,0.0
6183,16,0.0
6183,5,0.0
6183,10,0.0
6183,11,0.0
6183,13,0.0
6183,14,0.0
6183,15,0.0
6183,31,0.0
6183,32,0.0
6189,46,5.93
6189,54,0.02
6189,23,15.58
6189,30,89.0
6189,20,0.0
6189,64,69.7
6189,21,0.0
6189,52,0.0
6189,51,14.1
6189,34,0.1
6189,22,25.0
6189,39,1.7
6189,42,61.0
6189,44,154.0
6189,45,225.0
6189,50,1778.0
6189,65,0.1
6189,28,0.1
6189,49,0.8
6189,47,0.0
6189,55,0.0
6189,25,0.0
6189,24,0.0
6189,61,0.0
6189,60,0.0
6189,29,0.0
6189,41,0.0
6189,40,0.0
6189,59,0.0
6189,53,0.03
6189,48,0.07
6189,43,1.27
6189,58,0.1
6189,37,8.0
6189,56,0.0
6189,27,19.5
6189,63,0.0
6189,38,0.0
6189,36,8.0
6189,35,8.0
6189,62,0.0
6189,57,0.0
6189,26,0.0
6189,33,0.0
6189,17,0.0
6189,18,0.0
6189,19,0.0
6189,1,0.0
6189,2,0.0
6189,3,0.0
6189,4,0.0
6189,6,0.0
6189,7,0.0
6189,8,0.0
6189,9,0.0
6189,12,0.0
6189,16,0.0
6189,5,0.0
6189,10,0.0
6189,11,0.0
6189,13,0.0
6189,14,0.0
6189,15,0.0
6189,31,0.0
6189,32,0.0
6194,46,0.64
6194,54,0.21
6194,23,0.44
6194,30,6.0
6194,20,0.0
6194,64,97.81
6194,21,0.0
6194,52,0.0
6194,51,0.43
6194,34,0.0
6194,22,4.0
6194,39,0.07
6194,42,1.0
6194,44,4.0
6194,45,18.0
6194,50,371.0
6194,65,0.07
6194,28,0.015
6194,49,0.4
6194,47,0.0
6194,55,0.0
6194,25,1.0
6194,24,0.0
6194,61,0.04
6194,60,0.0
6194,29,0.0
6194,41,0.0
6194,40,0.0
6194,59,0.0
6194,53,0.021
6194,48,0.059
6194,43,0.219
6194,58,0.0
6194,37,0.0
6194,56,0.02
6194,27,1.0
6194,63,0.0
6194,38,0.0
6194,36,0.0
6194,35,0.0
6194,62,0.0
6194,57,0.0
6194,26,2.0
6194,33,0.013
6194,17,0.0
6194,18,0.0
6194,19,0.0
6194,1,0.0
6194,2,0.0
6194,3,0.0
6194,4,0.009
6194,6,0.003
6194,7,0.016
6194,8,0.008
6194,9,0.0
6194,12,0.0
6194,16,0.0
6194,5,0.002
6194,10,0.0
6194,11,0.0
6194,13,0.0
6194,14,0.0
6194,15,0.0
6194,31,0.019
6194,32,0.009
6475,46,0.21
6475,54,0.08
6475,23,0.25
6475,30,3.0
6475,20,0.0
6475,64,98.69
6475,21,0.0
6475,52,0.0
6475,51,0.2
6475,34,0.0
6475,22,4.0
6475,39,0.02
6475,42,2.0
6475,44,3.0
6475,45,6.0
6475,50,382.0
6475,65,0.01
6475,28,0.01
6475,49,0.3
6475,47,0.0
6475,55,0.0
6475,25,0.0
6475,24,0.0
6475,61,0.01
6475,60,0.0
6475,29,0.0
6475,41,0.0
6475,40,0.0
6475,59,0.0
6475,53,0.002
6475,48,0.003
6475,43,0.049
6475,58,0.003
6475,37,0.0
6475,56,0.01
6475,27,1.4
6475,63,0.0
6475,38,0.0
6475,36,0.0
6475,35,0.0
6475,62,0.0
6475,57,0.0
6475,26,0.0
6475,33,0.04
6475,17,0.0
6475,18,0.0
6475,19,0.0
6475,1,0.0
6475,2,0.001
6475,3,0.003
6475,4,0.02
6475,6,0.015
6475,7,0.029
6475,8,0.003
6475,9,0.0
6475,12,0.0
6475,16,0.0
6475,5,0.003
6475,10,0.0
6475,11,0.0
6475,13,0.0
6475,14,0.0
6475,15,0.0
6475,31,0.033
6475,32,0.003
6583,46,10.17
6583,54,17.59
6583,23,60.26
6583,30,440.0
6583,20,0.0
6583,64,6.52
6583,21,0.0
6583,52,0.0
6583,51,1.98
6583,34,2.9
6583,22,21.0
6583,39,4.11
6583,42,25.0
6583,44,115.0
6583,45,181.0
6583,50,1855.0
6583,65,0.6
6583,28,0.126
6583,49,23.1
6583,47,0.0
6583,55,1.0
6583,25,6.0
6583,24,2.0
6583,61,2.44
6583,60,0.0
6583,29,0.0
6583,41,0.0
6583,40,20.0
6583,59,0.3
6583,53,0.448
6583,48,0.255
6583,43,5.401
6583,58,0.038
6583,37,116.0
6583,56,0.25
6583,27,5.5
6583,63,8.9
6583,38,70.0
6583,36,45.0
6583,35,165.0
6583,62,0.0
6583,57,0.0
6583,26,0.0
6583,33,8.117
6583,17,0.0
6583,18,0.0
6583,19,0.004
6583,1,0.01
6583,2,0.05
6583,3,0.175
6583,4,7.053
6583,6,0.711
6583,7,6.091
6583,8,2.128
6583,9,0.062
6583,12,0.004
6583,16,0.0
6583,5,0.027
6583,10,0.0
6583,11,0.031
6583,13,0.0
6583,14,0.001
6583,15,0.0
6583,31,6.156
6583,32,2.198
6931,46,1.41
6931,54,1.48
6931,23,8.05
6931,30,51.0
6931,20,0.0
6931,64,87.4
6931,21,0.0
6931,52,0.0
6931,51,5.5
6931,34,1.8
6931,22,27.0
6931,39,0.78
6931,42,18.0
6931,44,34.0
6931,45,319.0
6931,50,419.0
6931,65,0.2
6931,28,0.081
6931,49,1.4
6931,47,0.0
6931,55,32.0
6931,25,390.0
6931,24,0.0
6931,61,2.4
6931,60,0.0
6931,29,0.0
6931,41,12700.0
6931,40,190.0
6931,59,2.0
6931,53,0.024
6931,48,0.061
6931,43,3.917
6931,58,0.173
6931,37,13.0
6931,56,0.0
6931,27,13.7
6931,63,13.9
6931,38,0.0
6931,36,13.0
6931,35,13.0
6931,62,0.0
6931,57,0.0
6931,26,2.0
6931,33,0.17
6931,17,0.002
6931,18,0.0
6931,19,0.002
6931,1,0.003
6931,2,0.001
6931,3,0.002
6931,4,0.107
6931,6,0.039
6931,7,0.365
6931,8,0.429
6931,9,0.079
6931,12,0.0
6931,16,0.0
6931,5,0.002
6931,10,0.0
6931,11,0.008
6931,13,0.0
6931,14,0.0
6931,15,0.0
6931,31,0.376
6931,32,0.504
6963,46,2.0
6963,54,0.6
6963,23,0.4
6963,30,16.0
6963,20,0.0
6963,64,96.0
6963,21,0.0
6963,52,0.0
6963,51,0.09
6963,34,0.0
6963,22,30.0
6963,39,0.21
6963,42,1.0
6963,44,30.0
6963,45,86.0
6963,50,200.0
6963,65,0.1
6963,28,0.051
6963,49,0.7
6963,47,1.0
6963,55,1.0
6963,25,0.0
6963,24,0.0
6963,61,0.15
6963,60,0.0
6963,29,0.0
6963,41,0.0
6963,40,0.0
6963,59,0.0
6963,53,0.0
6963,48,0.03
6963,43,1.37
6963,58,0.01
6963,37,4.0
6963,56,0.1
6963,27,9.2
6963,63,0.2
6963,38,0.0
6963,36,4.0
6963,35,4.0
6963,62,0.0
6963,57,0.0
6963,26,0.0
6963,33,0.133
6963,17,0.0
6963,18,0.0
6963,19,0.0
6963,1,0.0
6963,2,0.0
6963,3,0.022
6963,4,0.089
6963,6,0.022
6963,7,0.06
6963,8,0.006
6963,9,0.006
6963,12,0.019
6963,16,0.101
6963,5,0.026
6963,10,0.0
6963,11,0.014
6963,13,0.095
6963,14,0.008
6963,15,0.018
6963,31,0.108
6963,32,0.245
6971,46,0.0
6971,54,0.0
6971,23,19.17
6971,30,77.0
6971,20,0.0
6971,64,78.54
6971,21,0.0
6971,52,0.0
6971,51,10.03
6971,34,0.0
6971,22,107.0
6971,39,5.3
6971,42,13.0
6971,44,60.0
6971,45,800.0
6971,50,1300.0
6971,65,0.19
6971,28,0.2
6971,49,0.5
6971,47,1.0
6971,55,5.0
6971,25,43.0
6971,24,1.0
6971,61,0.08
6971,60,0.0
6971,29,3.0
6971,41,0.0
6971,40,48.0
6971,59,13.0
6971,53,0.07
6971,48,0.13
6971,43,0.7
6971,58,0.0
6971,37,8.0
6971,56,0.0
6971,27,2.7
6971,63,1.0
6971,38,0.0
6971,36,8.0
6971,35,8.0
6971,62,0.0
6971,57,0.0
6971,26,0.0
6971,33,0.0
6971,17,0.0
6971,18,0.0
6971,19,0.0
6971,1,0.0
6971,2,0.0
6971,3,0.0
6971,4,0.0
6971,6,0.0
6971,7,0.0
6971,8,0.0
6971,9,0.0
6971,12,0.0
6971,16,0.0
6971,5,0.0
6971,10,0.0
6971,11,0.0
6971,13,0.0
6971,14,0.0
6971,15,0.0
6971,31,0.0
6971,32,0.0
6972,46,2.5
6972,54,0.3
6972,23,19.79
6972,30,92.0
6972,20,0.0
6972,64,68.0
6972,21,0.0
6972,52,0.0
6972,51,13.33
6972,34,2.4
6972,22,20.0
6972,39,0.8
6972,42,12.0
6972,44,52.0
6972,45,370.0
6972,50,1338.0
6972,65,0.16
6972,28,0.13
6972,49,1.1
6972,47,0.0
6972,55,34.0
6972,25,402.0
6972,24,13.0
6972,61,1.92
6972,60,0.0
6972,29,0.0
6972,41,12819.0
6972,40,1.0
6972,59,16.0
6972,53,0.09
6972,48,0.07
6972,43,1.6
6972,58,0.16
6972,37,9.0
6972,56,0.0
6972,27,13.7
6972,63,5.2
6972,38,0.0
6972,36,9.0
6972,35,9.0
6972,62,0.0
6972,57,0.0
6972,26,0.0
6972,33,0.045
6972,17,0.0
6972,18,0.0
6972,19,0.0
6972,1,0.0
6972,2,0.002
6972,3,0.006
6972,4,0.027
6972,6,0.009
6972,7,0.036
6972,8,0.142
6972,9,0.012
6972,12,0.0
6972,16,0.0
6972,5,0.002
6972,10,0.0
6972,11,0.0
6972,13,0.0
6972,14,0.0
6972,15,0.0
6972,31,0.038
6972,32,0.154
6976,46,1.41
6976,54,1.48
6976,23,8.06
6976,30,51.0
6976,20,0.0
6976,64,87.39
6976,21,0.0
6976,52,0.0
6976,51,5.5
6976,34,1.8
6976,22,27.0
6976,39,0.78
6976,42,18.0
6976,44,34.0
6976,45,319.0
6976,50,30.0
6976,65,0.2
6976,28,0.081
6976,49,1.1
6976,47,0.0
6976,55,33.0
6976,25,390.0
6976,24,0.0
6976,61,2.4
6976,60,0.0
6976,29,0.0
6976,41,12665.0
6976,40,190.0
6976,59,2.0
6976,53,0.024
6976,48,0.061
6976,43,3.917
6976,58,0.173
6976,37,13.0
6976,56,0.0
6976,27,13.7
6976,63,13.9
6976,38,0.0
6976,36,13.0
6976,35,13.0
6976,62,0.0
6976,57,0.0
6976,26,2.0
6976,33,0.17
6976,17,0.002
6976,18,0.0
6976,19,0.002
6976,1,0.003
6976,2,0.001
6976,3,0.002
6976,4,0.107
6976,6,0.039
6976,7,0.365
6976,8,0.429
6976,9,0.079
6976,12,0.0
6976,16,0.0
6976,5,0.003
6976,10,0.0
6976,11,0.008
6976,13,0.0
6976,14,0.0
6976,15,0.0
6976,31,0.377
6976,32,0.508
6981,46,16.7
6981,54,13.89
6981,23,64.88
6981,30,438.0
6981,20,0.0
6981,64,2.3
6981,21,0.0
6981,52,0.0
6981,51,14.47
6981,34,0.2
6981,22,187.0
6981,39,1.03
6981,42,56.0
6981,44,166.0
6981,45,309.0
6981,50,1067.0
6981,65,0.09
6981,28,0.0
6981,49,27.6
6981,47,0.0
6981,55,25.0
6981,25,264.0
6981,24,70.0
6981,61,0.72
6981,60,0.0
6981,29,1.0
6981,41,19.0
6981,40,272.0
6981,59,1.1
6981,53,0.1
6981,48,0.43
6981,43,2.46
6981,58,0.1
6981,37,21.0
6981,56,0.3
6981,27,114.5
6981,63,66.9
6981,38,0.0
6981,36,21.0
6981,35,21.0
6981,62,0.0
6981,57,0.0
6981,26,13.0
6981,33,3.433
6981,17,0.0
6981,18,0.0
6981,19,0.0
6981,1,0.0
6981,2,0.0
6981,3,0.01
6981,4,2.563
6981,6,0.661
6981,7,4.645
6981,8,4.324
6981,9,0.13
6981,12,0.01
6981,16,0.0
6981,5,0.561
6981,10,0.0
6981,11,0.11
6981,13,0.0
6981,14,0.0
6981,15,0.0
6981,31,5.365
6981,32,4.485
7005,46,14.6
7005,54,34.5
7005,23,1.29
7005,30,379.0
7005,20,0.0
7005,64,47.3
7005,21,0.0
7005,52,0.0
7005,51,1.29
7005,34,0.0
7005,22,6.0
7005,39,6.4
7005,42,8.0
7005,44,22.0
7005,45,38.0
7005,50,680.0
7005,65,1.3
7005,28,0.04
7005,49,15.5
7005,47,0.0
7005,55,0.0
7005,25,0.0
7005,24,0.0
7005,61,0.13
7005,60,1.3
7005,29,0.0
7005,41,0.0
7005,40,0.0
7005,59,0.0
7005,53,0.07
7005,48,0.13
7005,43,1.2
7005,58,0.04
7005,37,5.0
7005,56,1.0
7005,27,72.8
7005,63,0.0
7005,38,0.0
7005,36,5.0
7005,35,5.0
7005,62,0.0
7005,57,0.0
7005,26,120.0
7005,33,13.4
7005,17,0.0
7005,18,0.0
7005,19,0.0
7005,1,0.0
7005,2,0.03
7005,3,0.62
7005,4,8.3
7005,6,4.41
7005,7,15.0
7005,8,3.2
7005,9,0.26
7005,12,0.0
7005,16,0.0
7005,5,0.88
7005,10,0.0
7005,11,0.0
7005,13,0.0
7005,14,0.0
7005,15,0.0
7005,31,15.9
7005,32,3.46
7013,46,13.72
7013,54,29.18
7013,23,2.85
7013,30,333.0
7013,20,0.0
7013,64,51.45
7013,21,0.0
7013,52,0.0
7013,51,0.0
7013,34,0.0
7013,22,28.0
7013,39,0.53
7013,42,21.0
7013,44,208.0
7013,45,348.0
7013,50,846.0
7013,65,3.25
7013,28,0.104
7013,49,39.7
7013,47,2.0
7013,55,2.0
7013,25,0.0
7013,24,0.0
7013,61,0.26
7013,60,1.1
7013,29,0.0
7013,41,0.0
7013,40,0.0
7013,59,0.0
7013,53,0.459
7013,48,0.307
7013,43,4.795
7013,58,0.327
7013,37,3.0
7013,56,0.73
7013,27,94.0
7013,63,3.4
7013,38,0.0
7013,36,3.0
7013,35,3.0
7013,62,0.0
7013,57,0.0
7013,26,74.0
7013,33,9.998
7013,17,0.0
7013,18,0.0
7013,19,0.0
7013,1,0.013
7013,2,0.013
7013,3,0.335
7013,4,6.207
7013,6,3.429
7013,7,13.561
7013,8,2.419
7013,9,0.099
7013,12,0.114
7013,16,0.0
7013,5,0.866
7013,10,0.0
7013,11,0.265
7013,13,0.0
7013,14,0.0
7013,15,0.0
7013,31,14.692
7013,32,2.632
7014,46,14.5
7014,54,28.5
7014,23,3.1
7014,30,327.0
7014,20,0.0
7014,64,50.6
7014,21,0.0
7014,52,0.0
7014,51,0.0
7014,34,0.0
7014,22,9.0
7014,39,11.2
7014,42,11.0
7014,44,168.0
7014,45,199.0
7014,50,977.0
7014,65,2.81
7014,28,0.24
7014,49,58.0
7014,47,4220.0
7014,55,4220.0
7014,25,0.0
7014,24,0.0
7014,61,0.35
7014,60,1.2
7014,29,0.0
7014,41,0.0
7014,40,0.0
7014,59,0.0
7014,53,0.249
7014,48,1.525
7014,43,8.368
7014,58,0.33
7014,37,44.0
7014,56,20.09
7014,27,255.9
7014,63,1.6
7014,38,0.0
7014,36,44.0
7014,35,44.0
7014,62,0.0
7014,57,0.0
7014,26,180.0
7014,33,9.307
7014,17,0.0
7014,18,0.0
7014,19,0.0
7014,1,0.051
7014,2,0.111
7014,3,0.333
7014,4,5.763
7014,6,3.048
7014,7,11.706
7014,8,2.852
7014,9,0.342
7014,12,0.0
7014,16,0.0
7014,5,1.025
7014,10,0.0
7014,11,0.0
7014,13,0.0
7014,14,0.0
7014,15,0.0
7014,31,12.731
7014,32,3.193
7022,46,11.7
7022,54,28.0
7022,23,2.89
7022,30,310.0
7022,20,0.0
7022,64,54.6
7022,21,0.0
7022,52,0.0
7022,51,1.26
7022,34,0.0
7022,22,15.0
7022,39,1.14
7022,42,12.0
7022,44,128.0
7022,45,343.0
7022,50,872.0
7022,65,2.06
7022,28,0.046
7022,49,10.3
7022,47,3.0
7022,55,3.0
7022,25,0.0
7022,24,0.0
7022,61,0.51
7022,60,0.9
7022,29,0.0
7022,41,0.0
7022,40,0.0
7022,59,0.0
7022,53,0.033
7022,48,0.154
7022,43,2.25
7022,58,0.13
7022,37,0.0
7022,56,0.97
7022,27,31.9
7022,63,1.8
7022,38,0.0
7022,36,0.0
7022,35,0.0
7022,62,0.0
7022,57,0.0
7022,26,58.0
7022,33,11.4
7022,17,0.004
7022,18,0.0
7022,19,0.005
7022,1,0.015
7022,2,0.019
7022,3,0.84
7022,4,6.33
7022,6,3.66
7022,7,11.8
7022,8,0.925
7022,9,0.085
7022,12,0.029
7022,16,0.0
7022,5,1.07
7022,10,0.003
7022,11,0.117
7022,13,0.003
7022,14,0.064
7022,15,0.013
7022,31,12.1
7022,32,0.954
7025,46,12.23
7025,54,17.29
7025,23,3.81
7025,30,223.0
7025,20,0.0
7025,64,62.99
7025,21,0.0
7025,52,0.0
7025,51,1.21
7025,34,0.0
7025,22,148.0
7025,39,1.47
7025,42,14.0
7025,44,172.0
7025,45,392.0
7025,50,911.0
7025,65,1.84
7025,28,0.071
7025,49,15.1
7025,47,0.0
7025,55,0.0
7025,25,0.0
7025,24,0.0
7025,61,0.62
7025,60,0.6
7025,29,0.0
7025,41,0.0
7025,40,0.0
7025,59,0.0
7025,53,0.036
7025,48,0.181
7025,43,3.68
7025,58,0.143
7025,37,9.0
7025,56,0.82
7025,27,48.4
7025,63,0.0
7025,38,1.0
7025,36,7.0
7025,35,10.0
7025,62,0.0
7025,57,0.0
7025,26,77.0
7025,33,4.028
7025,17,0.0
7025,18,0.0
7025,19,0.0
7025,1,0.0
7025,2,0.007
7025,3,0.14
7025,4,2.697
7025,6,1.108
7025,7,5.313
7025,8,3.702
7025,9,0.193
7025,12,0.032
7025,16,0.0
7025,5,0.33
7025,10,0.0
7025,11,0.049
7025,13,0.0
7025,14,0.03
7025,15,0.0
7025,31,5.736
7025,32,3.949
7028,46,16.7
7028,54,3.73
7028,23,0.27
7028,30,101.0
7028,20,0.0
7028,64,75.7
7028,21,0.0
7028,52,0.0
7028,51,0.0
7028,34,0.0
7028,22,5.0
7028,39,0.58
7028,42,19.0
7028,44,261.0
7028,45,425.0
7028,50,890.0
7028,65,1.52
7028,28,0.05
7028,49,31.6
7028,47,0.0
7028,55,0.0
7028,25,0.0
7028,24,0.0
7028,61,0.29
7028,60,0.6
7028,29,0.0
7028,41,0.0
7028,40,0.0
7028,59,0.0
7028,53,0.336
7028,48,0.266
7028,43,5.697
7028,58,0.394
7028,37,0.0
7028,56,0.36
7028,27,62.4
7028,63,0.0
7028,38,0.0
7028,36,0.0
7028,35,0.0
7028,62,0.0
7028,57,0.0
7028,26,41.0
7028,33,1.12
7028,17,0.0
7028,18,0.0
7028,19,0.0
7028,1,0.003
7028,2,0.001
7028,3,0.042
7028,4,0.71
7028,6,0.348
7028,7,1.36
7028,8,0.447
7028,9,0.013
7028,12,0.053
7028,16,0.001
7028,5,0.09
7028,10,0.0
7028,11,0.027
7028,13,0.0
7028,14,0.0
7028,15,0.005
7028,31,1.47
7028,32,0.544
7031,46,8.68
7031,54,15.53
7031,23,10.64
7031,30,216.0
7031,20,0.0
7031,64,62.6
7031,21,0.0
7031,52,0.0
7031,51,0.0
7031,34,0.0
7031,22,8.0
7031,39,0.59
7031,42,10.0
7031,44,120.0
7031,45,150.0
7031,50,1075.0
7031,65,1.1
7031,28,0.07
7031,49,17.8
7031,47,0.0
7031,55,0.0
7031,25,0.0
7031,24,0.0
7031,61,1.74
7031,60,0.7
7031,29,0.0
7031,41,0.0
7031,40,0.0
7031,59,0.0
7031,53,0.435
7031,48,0.12
7031,43,2.095
7031,58,0.15
7031,37,1.0
7031,56,0.76
7031,27,69.0
7031,63,0.0
7031,38,0.0
7031,36,1.0
7031,35,1.0
7031,62,0.0
7031,57,0.0
7031,26,37.0
7031,33,5.049
7031,17,0.0
7031,18,0.0
7031,19,0.0
7031,1,0.02
7031,2,0.01
7031,3,0.159
7031,4,3.187
7031,6,1.673
7031,7,6.703
7031,8,2.36
7031,9,0.329
7031,12,0.0
7031,16,0.0
7031,5,0.468
7031,10,0.0
7031,11,0.0
7031,13,0.0
7031,14,0.0
7031,15,0.0
7031,31,7.171
7031,32,2.689
7034,46,13.83
7034,54,10.9
7034,23,0.0
7034,30,157.0
7034,20,0.0
7034,64,73.84
7034,21,0.0
7034,52,0.0
7034,51,0.0
7034,34,0.0
7034,22,16.0
7034,39,1.5
7034,42,9.0
7034,44,56.0
7034,45,31.0
7034,50,941.0
7034,65,0.97
7034,28,0.122
7034,49,0.1
7034,47,0.0
7034,55,0.0
7034,25,0.0
7034,24,0.0
7034,61,0.25
7034,60,0.9
7034,29,0.0
7034,41,0.0
7034,40,0.0
7034,59,0.0
7034,53,0.023
7034,48,0.115
7034,43,0.44
7034,58,0.19
7034,37,2.0
7034,56,1.05
7034,27,104.1
7034,63,3.4
7034,38,0.0
7034,36,2.0
7034,35,2.0
7034,62,0.0
7034,57,0.0
7034,26,69.0
7034,33,3.402
7034,17,0.0
7034,18,0.0
7034,19,0.0
7034,1,0.021
7034,2,0.014
7034,3,0.187
7034,4,2.13
7034,6,1.051
7034,7,5.027
7034,8,1.003
7034,9,0.131
7034,12,0.0
7034,16,0.0
7034,5,0.574
7034,10,0.0
7034,11,0.0
7034,13,0.0
7034,14,0.0
7034,15,0.0
7034,31,5.601
7034,32,1.134
7038,46,11.1
7038,54,27.7
7038,23,3.2
7038,30,307.0
7038,20,0.0
7038,64,55.3
7038,21,0.0
7038,52,0.0
7038,51,0.0
7038,34,0.0
7038,22,11.0
7038,39,0.66
7038,42,11.0
7038,44,98.0
7038,45,199.0
7038,50,930.0
7038,65,1.66
7038,28,0.06
7038,49,13.5
7038,47,0.0
7038,55,0.0
7038,25,0.0
7038,24,0.0
7038,61,0.57
7038,60,1.1
7038,29,0.0
7038,41,0.0
7038,40,0.0
7038,59,0.0
7038,53,0.342
7038,48,0.14
7038,43,2.734
7038,58,0.17
7038,37,2.0
7038,56,1.18
7038,27,55.0
7038,63,1.6
7038,38,0.0
7038,36,2.0
7038,35,2.0
7038,62,0.0
7038,57,0.0
7038,26,60.0
7038,33,10.21
7038,17,0.0
7038,18,0.0
7038,19,0.0
7038,1,0.11
7038,2,0.09
7038,3,0.58
7038,4,5.97
7038,6,3.46
7038,7,11.53
7038,8,2.48
7038,9,0.44
7038,12,0.0
7038,16,0.0
7038,5,1.28
7038,10,0.0
7038,11,0.0
7038,13,0.0
7038,14,0.0
7038,15,0.0
7038,31,12.81
7038,32,2.92
7043,46,18.62
7043,54,3.69
7043,23,0.64
7043,30,115.0
7043,20,0.0
7043,64,73.72
7043,21,0.0
7043,52,0.0
7043,51,0.29
7043,34,0.0
7043,22,5.0
7043,39,2.05
7043,42,20.0
7043,44,242.0
7043,45,647.0
7043,50,853.0
7043,65,3.2
7043,28,0.086
7043,49,14.7
7043,47,3.0
7043,55,3.0
7043,25,0.0
7043,24,0.0
7043,61,0.49
